id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
40431-021,train-ut,212.610,220.890,8.280,ha’n dhe’n dhyw esedhva a bùb tu. Dre lycklod y whrug an try eseth gwythresa avell parashûta.,lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40431-022,train-ut,221.570,234.020,12.450,Y feu an coodh lent’hës kefrÿs der an air whethys in bàn gans an hager-awel. Pelha hy a godhas dre glasneth tew ha hedna kefrÿs,lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40431-023,train-ut,234.350,247.210,12.860,"a lehas toth an coodh. Dell hevelly, peswardhek viajyor erel a vêwas der an coodh, saw y oll a verwys kyns es",lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40431-024,train-ut,247.690,254.110,6.420,"cafos rescous. Wosa bos sawys a’y fystygow,",lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40431-025,train-ut,254.530,260.100,5.570,hy a weresas bagasow whelas ow trouvya tyller an dorrva.,lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40431-026,train-ut,260.810,266.050,5.240,Corf hy mabm a veu kefys in mis Genver an nessa bledhen.,lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40431-027,train-ut,266.630,275.330,8.700,Warlergh hedna Juliane a dhewelys dhe Jermany le may whrug hy studhya zôologieth.,lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40431-028,train-ut,275.850,285.490,9.640,"Hy a dhemedhas zôologyth ha rag termyn wosa mernans hy thas, yth o hy warden an gorsaf whythrans i’n forest.",lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40431-029,train-ut,285.970,292.920,6.950,"I’n tor’ma yth yw hy lyfrores Cùntellyans Zôologieth an Stât in Bavârya,",lovinglivingcornish,https://www.skeulantavas.com/audio/432-juliane-koepcke?c=nicholas-williams-podcasts-iv
40432-000,train-ut,1.720,10.470,8.750,Saxo Grammaticus a veu genys adro dhe’n vledhen mil udn cans ha hanter-cans,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-001,train-ut,10.870,18.670,7.800,"in Sêland, enys Danek in Mor Baltek, may ma ‘Côpenhâgen’",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-002,train-ut,19.010,33.140,14.130,a’gan dedhyow ny. Saxo o hanow bejyth kebmyn lowr in Denmark i’n Osow Cres. Yma an les’hanow Grammaticus ow mênya ‘deskys’.,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-003,train-ut,33.640,43.660,10.020,"Dell hevel y secùnd hanow in gwiryoneth o Longùs, hèn yw dhe styrya ‘uhel — ow tùchya corf",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-004,train-ut,44.130,50.360,6.230,adar nôbylta’. Saxo o istoryan ha dyvîn,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-005,train-ut,50.760,56.310,5.550,"hag yth yw cresys fatell o va scryvynyas dhe Absalon,",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-006,train-ut,56.650,66.180,9.530,"arghepscop Lùnd. Absolon y honen o chîf-cùssulyor an Kensa Valdemar, mytern Denmark.",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-007,train-ut,67.450,83.020,15.570,"Saxo a vêwas in dedhyow a werryans, pàn esa an Danow, hùmbrynkys gans arghepscop Absalon ha Valdemar mytern, ow lêsa aga thiryow adro dhe’n Mor Baltek.",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-008,train-ut,83.760,95.660,11.900,"Yth esens y in dadn wodros an Wendys kefrÿs, trîb Slavek esa owth assaultya Denmark wàr an tir ha wàr an mor.",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-009,train-ut,96.110,101.860,5.750,Yma dhyn rêson dhe gresy fatell o soudoryon teylu Saxo,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-010,train-ut,102.360,108.130,5.770,"hag ev dhe dhôwys bêwnans soudour, kynth o va lettrys.",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-011,train-ut,109.070,114.570,5.500,Saxo a screfas lyver in dadn an tîtel Gesta Danorum,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-012,train-ut,115.150,124.330,9.180,"pò Dêdys an Danow , an kensa istory bythqweth a Dhenmark dhyworth an dedhyow kenistorek",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-013,train-ut,124.750,132.960,8.210,bys in y dhedhyow y honen. In raglavar y istory Saxo a scrif,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-014,train-ut,133.290,142.090,8.800,"fatell wrug Absolon, arghepscop Lùnd y inia dhe screfa istory gouryl an Danow.",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-015,train-ut,142.560,148.340,5.780,"Towl an lyver yw dell lever Saxo, dhe exaltya y bow genesyk.",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-016,train-ut,149.830,158.340,8.510,Yma Saxo ow qwil indelha wàr batron Aeneid Vyrjyl ha lyfrow erel in Latyn hag in Grêk.,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-017,train-ut,159.010,166.110,7.100,"Dre lycklod y feu va inspîrys kefrÿs dre istoryans a’y oos y honen,",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-018,train-ut,166.480,172.970,6.490,ina mesk Jeffry Menow. Yma whêtek radn in Gesta Danorum,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-019,train-ut,173.570,185.150,11.580,Yma an kensa peder radn ow tyghtya Denmark dhyrag Crist ha’n secùnd peder radn ow terivas adro dhe’n Danow in oos Cristyon.,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-020,train-ut,185.650,197.040,11.390,"Yma mythologieth i’n kensa peder radn. In y istory yma Saxo Grammaticus ow terivas an whedhel a Amleth,",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-021,train-ut,197.380,202.590,5.210,"mab Gervendill, governour Jùtlond.",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-022,train-ut,203.720,213.090,9.370,"I’n whedhel Gervendill yw ledhys gans y vroder Fen, neb a gebmer avell wreg Gerutha,",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-023,train-ut,213.590,222.000,8.410,"gwedhowes y vroder. Amleth a wor adro dhe hager-ober y êwnter ha lewdnes y vabm,",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-024,train-ut,222.330,229.130,6.800,saw yma va ow perthy own a’ga dyskevra dhyrag an bobel;,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-025,train-ut,229.480,241.620,12.140,ytho ev a omwra muscok. Apert yw fatell yw an narracyon-na in Gesta Danorum,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-026,train-ut,242.430,251.010,8.580,"penfenten Hamlet , gwary Shakespeare. Yth hevel fatell yw story Saxo Grammaticus",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-027,train-ut,251.480,258.720,7.240,versyon a whedhel gweryn an den gocky neb yw skentyl in gwiryoneth.,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-028,train-ut,259.040,265.730,6.690,Dre lycklod yth yw whedhel Amleth Saxo Grammaticus re bell dhyworth Hamlet,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-029,train-ut,266.110,273.260,7.150,dhe vos y benfenten dhydro; ytho yma scoloryon ow cresy,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-030,train-ut,273.700,279.830,6.130,fatell esa text aral pò textow erel inter Gesta Danorum,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-031,train-ut,280.240,285.410,5.170,ha trajedy Shakespeare. I’n vledhen pymthek seyth deg,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-032,train-ut,285.780,291.110,5.330,François de Belleforest a dhyllas y versyon a whedhel Hamlet,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-033,train-ut,291.530,300.930,9.400,in y lyver Histoires Tragiques (‘Whedhlow Trajyk’) saw nyns o an lyver-na dhe gafos in Sowsnek,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-034,train-ut,301.560,314.650,13.090,bys in bledhydnyow wosa gwary Shakespeare. Yma scoloryon ow cresy inwedh fatell o versyon Sowsnek a whedhel Hamlet,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-035,train-ut,315.140,323.750,8.610,gwelys i’n whêtegves cansvledhen in gwary kellys lebmyn yw aswonys gans scoloryon avell,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-036,train-ut,324.190,330.770,6.580,Ur-Hamlet pò ‘ken-Hamlet’.,lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-037,train-ut,331.430,341.060,9.630,"Ow tùchya an hanow Amleth , yma radn orth y gelmy gans ger Nordek amloth ‘den gocky, cobba.’",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40432-038,train-ut,341.570,350.200,8.630,"Yma va kelmys inwedh gans an hanow Godhalek Amhlaidh, hanow benthygys dhyworth an Vîkyngas;",lovinglivingcornish,https://www.skeulantavas.com/audio/433-saxo-grammaticus?c=nicholas-williams-podcasts-iv
40433-000,train-ut,3.260,13.760,10.500,An Tressa Den ‘The Third Man’ o fylm Sowsnek dysqwedhys rag an kensa prÿs i’n vledhen nawnjek peswar deg naw.,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-001,train-ut,14.610,20.730,6.120,Lies huny a lever bos An Tressa Den an gwelha fylm Bretednek bythqweth a veu.,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-002,train-ut,21.570,27.720,6.150,Pelha yth yw an fylm aswonys rag an ilow senys ino: Thêma Harry Lime.,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-003,train-ut,28.060,40.930,12.870,Yma an fylm ow kemeres le in Viena warlergh Secùnd Gwerryans an Bÿs. I’n fylm Harry Lime (Orson Welles) yw acûsys a ladra penycyllin,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-004,train-ut,41.250,48.930,7.680,"in mes a glâvjiow soudoryon, orth y danow’he rag y wertha wàr an varhas dhu.",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-005,train-ut,49.560,64.600,15.040,"Drefen an penycyllin dhe vos corrùptys ha heb valew, lies flogh clâv re beu ledhys dredho. Yma golok arbednyk i’n fylm wàr ros brâs in park dydhana.",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-006,train-ut,65.180,71.500,6.320,Orth dyweth an wolok Harry Lime avell jùsyfians rag y drespasseth a lever:,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-007,train-ut,72.100,87.300,15.200,"In Italy an bobel a spênas deg bledhen warn ugans in dadn teylu Borgia; y a sùffras gwerryans, euth, denladh ha scùllva goos, saw y a ros dhe’n bÿs Michelangelo, Leonardo da",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-008,train-ut,87.200,93.150,5.950,"Vinci ha’n Renêssans. In Pow Swyts an bobel a’s teva kerensa vroderek,",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-009,train-ut,93.700,100.740,7.040,pymp cans bledhen a gosoleth hag a dhemocratieth. Pandra wrug hedna darbary?,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-010,train-ut,101.550,107.760,6.210,"An clock cùcû. Kynth yw pòr skentyl an lavar-na in kettesten an fylm,",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-011,train-ut,108.150,116.070,7.920,dhia savla an istory yth ywa myskemerys yn tien. Pymp cans bledhen in Pow Swyts a vynsa,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-012,train-ut,116.530,125.350,8.820,agan dry wàr dhelergh ader dro dhe’n vledhen peswardhek pymp deg. I’n Osow Cres pobel Pow Swyts o fest bohosak.,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-013,train-ut,125.840,140.440,14.600,Ny’s teva y dhe esportha ma’s aga thus yonk avell soudoryon gober. I’n bledhydnyow seyth deg an pymthegves cansvledhen soudoryon gober dhyworth Pow Swyts a wrug omlath,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-014,train-ut,140.840,151.230,10.390,"warbydn Charlys Hardh, Dûk Borgayn. An Reformacyon a dhalathas in Pow Swyts in Zürych gans Hùldrych Zwingli",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-015,train-ut,151.580,159.700,8.120,adro dhe’n vledhen pymthek dew dheg. Wàr an dyweth adro dhe hanter a bobel Pow Swyt,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-016,train-ut,160.490,167.920,7.430,"a adoptyas an grejyans reformys, saw hanter anodhans a remainyas lel dhe’n Eglos Catholyk.",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-017,train-ut,168.540,183.580,15.040,"Dre rêson a’n dyberth-na y wharva gwerryans heb hedhy inter an cantons dyffrans. Pelha y feu fùndys dew seneth dyvers, an eyl rag an cantons Protestant in Aarau",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-018,train-ut,184.400,194.530,10.130,ha’y gela in Lûcern rag an Gatholygyon. Nyns yw meur a gerensa vroderek dhe verkya ena.,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-019,train-ut,194.930,205.300,10.370,Orth dyweth an êtegves cansvledhen Napoleon ha’y luyow a sêsyas Pow Swyts hag a settyas in bàn an Repùblyk Helvêcyan.,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-020,train-ut,205.670,212.020,6.350,"An stât-na a’s teva governans cresednek crev. Cas o hedna gans an Swytsas,",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-021,train-ut,212.340,227.600,15.260,rag y feu meur a’ga gîssyow tradycyonal forbyddys dhodhans. Warlergh Napoleon an pow a veu kefrysyans lows. Saw i’n vledhen êtek peswar deg seyth gwerryans,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-022,train-ut,227.560,233.710,6.150,dynasek a dorras in mes inter moyhariv an cantons war an eyl tu,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-023,train-ut,234.150,244.520,10.370,"ha’n Sonderbund wàr y gela, hèn yw dhe styrya seyth canton Catholyk nag o whensys dhe vos radn a’n kefrysyans.",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-024,train-ut,245.190,252.690,7.500,Y feu an Sonderbund fethys bytegyns ha Pow Swyts a recêvas y selreth present.,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-025,train-ut,253.340,259.820,6.480,Acordys yw an arbenygoryon fatell yw an Forest Du,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-026,train-ut,260.400,274.140,13.740,i’n Soth-West a Jermany trigva an clock cùcû. Warbydn cres an êtegves cansvledhen yth esa nùmber a shoppys ow tarbary clockys esa galow,lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40433-027,train-ut,274.490,284.340,9.850,"an cùcû inhans. Wàr verr lavarow, apert yw na wrug Pow Swyts enjoya cosoleth hir",lovinglivingcornish,https://www.skeulantavas.com/audio/434-clock-c%C3%B9c%C3%BB?c=nicholas-williams-podcasts-iv
40434-000,train-ut,2.220,10.380,8.160,"Yma lies esel i’n bÿs a deylu an gath: lion , tîger , lewpart",lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-001,train-ut,10.730,17.310,6.580,"pûma , jagwar, panther ha’n chytrak pò ‘cheetah’.",lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-002,train-ut,17.750,29.010,11.260,"Yma cath wyls in Ewrop ( Felis sylvestris ), saw dre rêson an gath-na dhe vos cresys dhe ladha certan vestas chy,",lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-003,train-ut,29.510,37.850,8.340,yth esa hy nyverow ow lehe. Hag yth yw hy ytho traweythys in meur a Vrâstir Ewrop.,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-004,train-ut,38.290,46.130,7.840,Yma an gath wyls kefys in tyleryow in Scotlond ha dell hevel yma an ehen owth encressya,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-005,train-ut,46.690,56.500,9.810,hag ow lêsa tro ha’n soth. Y hyll an gath wyls parya gans cathas chy neb yw gyllys gwyls,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-006,train-ut,56.870,66.440,9.570,ha hèn yw peryl dhe bureth an ehen. Yth yw an gath wyls pòr haval dhe’n gath chy ow tùchya semlant;,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-007,train-ut,67.250,76.290,9.040,saw dell hevel yma arbenygoryon ow cresy nag yw an gath wyls henvabm an gath chy.,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-008,train-ut,77.310,85.430,8.120,I’n contrary part an gath chy yw derevys dhyworth an gath wyls Afrycan,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-009,train-ut,85.920,95.560,9.640,Felis lybica ). Yth hevel fatell veu an gath wyls wharhës kyns oll i’n Ÿst Cres hag in Ejyp.,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-010,train-ut,96.770,105.780,9.010,"Yth o cathas estêmys brâs in Ejyp. In gwir an Ejyptyans a’s teva duwes henwys Bast,",lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-011,train-ut,106.290,113.850,7.560,dysqwedhys pùpprÿs avell cath. Pelha in Ejyp coth nyns o lafyl ladha cath.,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-012,train-ut,114.750,121.510,6.760,Nyns yw re gales ùnderstondya prag y whre cathas recêva kebmyn onour in Ejyp.,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-013,train-ut,122.850,129.860,7.010,Yma Dowr Nîl ow resek dre Ejyp hag ytho yth yw an pow pòr froothus.,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-014,train-ut,130.420,135.970,5.550,Ny a wor dhyworth whedhel Jôsef i’n Testament Coth,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-015,train-ut,136.290,147.030,10.740,"fatell esa ÿs in Ejyp pàn esa nown brâs in powyow erel. Mars esa gwaneth in Ejyp, res o hy hùntell",lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-016,train-ut,147.590,155.570,7.980,ha’y gwitha in ÿsleow. Hedna a vydna dynya logos ha logos brâs.,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-017,train-ut,156.310,162.910,6.600,Cathas a vedha a les rag controllya an plâgys bian-na.,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-018,train-ut,163.460,170.790,7.330,"In Ewrop i’n Osow Cres wàr an tenewen aral, y fedha cathas hâtys.",lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-019,train-ut,171.590,179.420,7.830,Y a vedha kelmys gans gwrahas. In gwir an bobel a gresy fatell ylly an Jowl,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-020,train-ut,179.770,191.200,11.430,"chaunjya y honen dhe gath dhu. Yth esa pobel ow cresy fatell wre an eretykys, rag ensampyl, an Waldensyans ha’n Cathars,",lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-021,train-ut,191.550,198.290,6.740,cowethya gans cathas. Y fedha leverys fatell gafas an Cathars,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-022,train-ut,198.630,206.000,7.370,aga hanow dhyworth an ger ‘cath’. Pàn veu Marhogyon an Templa,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-023,train-ut,206.400,212.530,6.130,"(“the Knights Templar”) drÿs dhyrag an gort i’n peswardhegves cansvledhen avarr,",lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-024,train-ut,213.050,220.600,7.550,y a veu acûsys a alowa cathas dhe gemeres radn in aga servyssyow,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-025,train-ut,220.980,232.680,11.700,ha fatell wre an Varhogyon offra pejadow dhodhans. Dre rêson a hedna nyns esa mar lies cath in Ewrop i’n dedhyow-na,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40434-026,train-ut,233.220,242.850,9.630,ha’n logas brâs a encressyas in nùmber. Hèn o onen a’n rêsons in cres an peswardhegves cansvledhen,lovinglivingcornish,https://www.skeulantavas.com/audio/435-cathas?c=nicholas-williams-podcasts-iv
40435-000,train-ut,1.640,8.770,7.130,Êsôp o whedhlor Grêca genys adro dhe whe cans hag ugans dhyrag Crist.,lovinglivingcornish,https://www.skeulantavas.com/audio/%C3%8As%C3%B4p?c=nicholas-williams-podcasts-iv
40435-001,train-ut,10.620,21.170,10.550,Nyns usy scriven vÿth dhe gafos dhyworto hag in gwiryoneth nyns eus dùstuny certan fatell vêwas ev bythqweth.,lovinglivingcornish,https://www.skeulantavas.com/audio/%C3%8As%C3%B4p?c=nicholas-williams-podcasts-iv
40435-002,train-ut,21.640,28.760,7.120,Yma cùntellyansow a whedhlow ascrîbys dhodho bytegyns kefys in lies tavas.,lovinglivingcornish,https://www.skeulantavas.com/audio/%C3%8As%C3%B4p?c=nicholas-williams-podcasts-iv
40435-003,train-ut,29.820,38.840,9.020,William Caxton a bryntyas versyon in Sowsnek i’n vledhen peswardhek eth deg peswar.,lovinglivingcornish,https://www.skeulantavas.com/audio/%C3%8As%C3%B4p?c=nicholas-williams-podcasts-iv
40435-004,train-ut,39.770,45.140,5.370,Yma meur a’y whedhlow ow tyghtya bestas denfurvek,lovinglivingcornish,https://www.skeulantavas.com/audio/%C3%8As%C3%B4p?c=nicholas-williams-podcasts-iv
40435-005,train-ut,45.470,59.820,14.350,pò ‘anthropomorphic’ hag y ow tesky lesson a valew. Rag ensampyl yma udn whedhel ow terivas adro dhe vran usy darn brâs keus in hy gelvyn.,lovinglivingcornish,https://www.skeulantavas.com/audio/%C3%8As%C3%B4p?c=nicholas-williams-podcasts-iv
40435-006,train-ut,60.680,67.430,6.750,Lowarn a dheu dhedhy hag a dhallath hy flattra rag tecter hy fluv spladn du.,lovinglivingcornish,https://www.skeulantavas.com/audio/%C3%8As%C3%B4p?c=nicholas-williams-podcasts-iv
40435-007,train-ut,68.280,75.190,6.910,Yma an lowarn ow pêsya hag a lever fatell o fest melôdyùs lev tas an vran.,lovinglivingcornish,https://www.skeulantavas.com/audio/%C3%8As%C3%B4p?c=nicholas-williams-podcasts-iv
