id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
05125113,train-sh,0,0.964,0.964,ARGID,learn_manx,app_files
051252113,train-sh,0,1.324,1.324,KYS T'OU YUAN,learn_manx,app_files
051253113,train-sh,0,1.370,1.370,KYS T'OU HOM,learn_manx,app_files
051254113,train-sh,0,1.231,1.231,KYS T'OU VREESHEY,learn_manx,app_files
051255113,train-sh,0,1.289,1.289,KYS T'OU PHERICK,learn_manx,app_files
051256113,train-sh,0,1.474,1.474,SHOH JUAN,learn_manx,app_files
051257113,train-sh,0,1.091,1.091,SHOH BREESHEY,learn_manx,app_files
051258113,train-sh,0,1.312,1.312,SHOH TOM,learn_manx,app_files
051259113,train-sh,0,1.254,1.254,SHOH PERICK,learn_manx,app_files
051260113,train-sh,0,1.312,1.312,MOOINJER VEGGEY,learn_manx,app_files
051261113,train-sh,0,2.171,2.171,FASTYR MIE VOOINJER VEGGEY,learn_manx,app_files
05126113,train-sh,0,1.196,1.196,GLEASHTAN,learn_manx,app_files
051262113,train-sh,0,1.660,1.660,MOGHREY MIE VOOINJER VEGGEY,learn_manx,app_files
051263113,train-sh,0,2.043,2.043,OIE VIE VOOINJER VEGGEY,learn_manx,app_files
051264113,train-sh,0,1.649,1.649,KIONE GHOOLISH,learn_manx,app_files
051266113,train-sh,0,1.800,1.800,TRAIE PHURT CHIARN,learn_manx,app_files
051267113,train-sh,0,1.115,1.115,LHIE,learn_manx,app_files
051268113,train-sh,0,0.940,0.940,SOIE,learn_manx,app_files
051269113,train-sh,0,0.917,0.917,CADLEY,learn_manx,app_files
051270113,train-sh,0,0.987,0.987,SHASSOO,learn_manx,app_files
051271113,train-sh,0,0.859,0.859,TOST,learn_manx,app_files
05127113,train-sh,0,1.347,1.347,GLEASHTAN MOOAR,learn_manx,app_files
051272113,train-sh,0,0.940,0.940,TAAUE,learn_manx,app_files
051273113,train-sh,0,0.987,0.987,LOMARCAN,learn_manx,app_files
051274113,train-sh,0,1.428,1.428,TA MEE MY VANNINAGH,learn_manx,app_files
051275113,train-sh,0,1.451,1.451,T'OU DTY ALBINAGH,learn_manx,app_files
051276113,train-sh,0,1.358,1.358,T'EH NY VRETNAGH,learn_manx,app_files
051277113,train-sh,0,1.324,1.324,T'EE NY BRETNAGH,learn_manx,app_files
05128113,train-sh,0,1.289,1.289,THIE MOOAR,learn_manx,app_files
051283113,train-sh,0,1.196,1.196,VEL OO DTY YNSEYDER,learn_manx,app_files
051290113,train-sh,0,1.300,1.300,TA MEE MY CHADLEY CADLEY,learn_manx,app_files
051291113,train-sh,0,1.335,1.335,T'EH NY HASSOO SHASSOO,learn_manx,app_files
05129113,train-sh,0,1.207,1.207,THIE BEG,learn_manx,app_files
051292113,train-sh,0,1.149,1.149,T'EE NY LHIE,learn_manx,app_files
051294113,train-sh,0,1.300,1.300,T'EH NY HAAUE,learn_manx,app_files
051297113,train-sh,0,1.591,1.591,VEL EH NY VRETNAGH,learn_manx,app_files
051298113,train-sh,0,1.474,1.474,VEL OO DTY VANNINAGH,learn_manx,app_files
051299113,train-sh,0,1.370,1.370,T'OU DTY HOIE SOIE,learn_manx,app_files
051300113,train-sh,0,1.068,1.068,KIONE,learn_manx,app_files
051301113,train-sh,0,1.045,1.045,BUN,learn_manx,app_files
05130113,train-sh,0,1.266,1.266,FOLT,learn_manx,app_files
051302113,train-sh,0,0.894,0.894,MULLAGH,learn_manx,app_files
051303113,train-sh,0,0.836,0.836,FO,learn_manx,app_files
051304113,train-sh,0,0.998,0.998,ER Y,learn_manx,app_files
051305113,train-sh,0,1.022,1.022,AYNS Y,learn_manx,app_files
051306113,train-sh,0,1.080,1.080,FO'N,learn_manx,app_files
051307113,train-sh,0,1.382,1.382,ER Y VAATEY,learn_manx,app_files
051311113,train-sh,0,1.602,1.602,ER Y DORRYS,learn_manx,app_files
05131113,train-sh,0,1.161,1.161,FOLT DOO,learn_manx,app_files
0513113,train-sh,0,1.567,1.567,QUOI USS,learn_manx,app_files
051314113,train-sh,0,1.277,1.277,ER Y VODDEY,learn_manx,app_files
051316113,train-sh,0,1.474,1.474,ER Y TRAID,learn_manx,app_files
051317113,train-sh,0,1.324,1.324,ER Y PHERKIN,learn_manx,app_files
051318113,train-sh,0,1.126,1.126,STRAID,learn_manx,app_files
051319113,train-sh,0,1.161,1.161,SLIEAU,learn_manx,app_files
051320113,train-sh,0,1.126,1.126,ER Y CLIEAU,learn_manx,app_files
051321113,train-sh,0,1.486,1.486,C'RAAD TA BOB,learn_manx,app_files
05132113,train-sh,0,1.126,1.126,FOLT GORRYM,learn_manx,app_files
051323113,train-sh,0,1.347,1.347,C'RAAD TA JONEE,learn_manx,app_files
051324113,train-sh,0,1.474,1.474,T'EE ER Y VAATEY,learn_manx,app_files
051325113,train-sh,0,1.579,1.579,T'EE AYNS Y GHAREY,learn_manx,app_files
051326113,train-sh,0,1.707,1.707,T'EH AYNS Y THIE,learn_manx,app_files
051329113,train-sh,0,1.985,1.985,T'EE EC KIONE Y GHAREY,learn_manx,app_files
051330113,train-sh,0,1.742,1.742,T'EH ER Y TRAID,learn_manx,app_files
051331113,train-sh,0,1.846,1.846,T'EH ER MULLAGH Y CLIEAU,learn_manx,app_files
05133113,train-sh,0,1.254,1.254,FOLT RUY,learn_manx,app_files
051339113,train-sh,0,0.731,0.731,EC Y,learn_manx,app_files
051340113,train-sh,0,1.405,1.405,ER Y THIE,learn_manx,app_files
051341113,train-sh,0,1.474,1.474,TA MEE CREDJAL,learn_manx,app_files
051342113,train-sh,0,1.451,1.451,NY SMOO TAPPEE,learn_manx,app_files
051343113,train-sh,0,2.450,2.450,QUOI TA NY SMOO TAPPEE ER Y CLIEAU,learn_manx,app_files
051344113,train-sh,0,2.786,2.786,VEL CUMMINS NY SMOO TAPPEE NA MCGUINNESS,learn_manx,app_files
051351113,train-sh,0,1.451,1.451,C'RAAD TA DTY VODDEY,learn_manx,app_files
05135113,train-sh,0,1.231,1.231,FOLT BANE,learn_manx,app_files
051352113,train-sh,0,1.335,1.335,T'EH AYNS MY HIE,learn_manx,app_files
051353113,train-sh,0,1.347,1.347,T'EH AYNS MY GHAREY,learn_manx,app_files
051354113,train-sh,0,1.324,1.324,T'EH AYNS MY VAATEY,learn_manx,app_files
051355113,train-sh,0,1.746,1.746,MIE LHIAT SHOCKLAID CHEH,learn_manx,app_files
051356113,train-sh,0,0.940,0.940,S'MIE,learn_manx,app_files
051357113,train-sh,0,2.569,2.569,CRE SHARE LHIAT MARMALADE NY MARMITE,learn_manx,app_files
051358113,train-sh,0,1.713,1.713,SHARE LHIAM MARMALADE,learn_manx,app_files
051359113,train-sh,0,1.209,1.209,S'MIE LHIAM YN JEES,learn_manx,app_files
051360113,train-sh,0,1.696,1.696,CHA MIE LHIAM MARMITE,learn_manx,app_files
051361113,train-sh,0,2.418,2.418,T'OU QUAAGH AGGLAGH GAL,learn_manx,app_files
051362113,train-sh,0,1.847,1.847,JEAN OO MEETEIL RISH JONEE JIU,learn_manx,app_files
051363113,train-sh,0,0.681,0.681,NEEYM,learn_manx,app_files
051364113,train-sh,0,1.659,1.659,C'RAAD N'EE OO MEETEIL R'EE,learn_manx,app_files
051366113,train-sh,0,1.669,1.669,REN MEE LOAYRT R'EE JEA,learn_manx,app_files
051367113,train-sh,0,0.958,0.958,C'RAAD,learn_manx,app_files
051368113,train-sh,0,1.086,1.086,ER Y CHELLVANE,learn_manx,app_files
051369113,train-sh,0,1.254,1.254,VEL ACCYRYS ORT,learn_manx,app_files
051370113,train-sh,0,1.689,1.689,CHA NEL AGH TA PAAYS ORRYM,learn_manx,app_files
051371113,train-sh,0,1.452,1.452,C'RED T'OU GEEARREE GIU,learn_manx,app_files
05137113,train-sh,0,1.149,1.149,GLEASHTAN BEG,learn_manx,app_files
051372113,train-sh,0,1.274,1.274,TA MEE GEEARREE USHTEY,learn_manx,app_files
051373113,train-sh,0,0.681,0.681,VEL,learn_manx,app_files
051374113,train-sh,0,1.817,1.817,TA AS TA DRISS ORRYM,learn_manx,app_files
051375113,train-sh,0,1.768,1.768,TA ACCYRYS AGGLAGH ORRYM,learn_manx,app_files
051376113,train-sh,0,1.087,1.087,NOD OO SNAUE,learn_manx,app_files
051378113,train-sh,0,1.921,1.921,CHA NODDYM NOD OO,learn_manx,app_files
051379113,train-sh,0,0.622,0.622,FODDYM,learn_manx,app_files
051380113,train-sh,0,0.859,0.859,FODDYM,learn_manx,app_files
051381113,train-sh,0,1.304,1.304,NOD OO SNAUE DY MIE,learn_manx,app_files
05138113,train-sh,0,1.474,1.474,GLEASHTAN TAPPEE,learn_manx,app_files
051382113,train-sh,0,1.220,1.220,GOLLRISH EEAST,learn_manx,app_files
051383113,train-sh,0,1.536,1.536,NOD OO SNAUE GOLLRISH PERKIN,learn_manx,app_files
051384113,train-sh,0,1.180,1.180,BY VIE LHIAT JOUGH,learn_manx,app_files
051385113,train-sh,0,1.032,1.032,BY VIE GURA MIE AYD,learn_manx,app_files
051386113,train-sh,0,1.012,1.012,CRE BY VIE LHIAT,learn_manx,app_files
051387113,train-sh,0,1.659,1.659,BY VIE LHIAM BAINNEY MY SAILT,learn_manx,app_files
051388113,train-sh,0,1.432,1.432,NAGH BY VIE LHIAT CAFFEE,learn_manx,app_files
051389113,train-sh,0,2.227,2.227,CHA BY VIE SHARE LHIAM BAINNEY,learn_manx,app_files
051390113,train-sh,0,1.565,1.565,SHARE LHIAM CAFFEE DOO,learn_manx,app_files
051391113,train-sh,0,2.504,2.504,C'RAAD BARE LHIAT CUMMAL DOOLISH NY COLBY,learn_manx,app_files
05139113,train-sh,0,1.416,1.416,GLEASHTAN MOAL,learn_manx,app_files
051392113,train-sh,0,2.387,2.387,BARE LHIAM DOOLISH AS OO HENE,learn_manx,app_files
051393113,train-sh,0,1.428,1.428,BARE LHIAM CUMMAL AYNS COLBY,learn_manx,app_files
051394113,train-sh,0,1.442,1.442,C'REN FA COLBY,learn_manx,app_files
051395113,train-sh,0,1.319,1.319,ER Y FA DY VEL EH BEG,learn_manx,app_files
051396113,train-sh,0,2.548,2.548,SHARE LHIAM DOOLISH ER Y FA DY VEL EH MOOAR,learn_manx,app_files
051397113,train-sh,0,1.447,1.447,CRE SHEGIN DHYT JANNOO JIU,learn_manx,app_files
051398113,train-sh,0,1.763,1.763,SHEGIN D'OU GOLL DYS DOOLISH,learn_manx,app_files
051399113,train-sh,0,0.894,0.894,C'REN FA,learn_manx,app_files
051400113,train-sh,0,1.486,1.486,SHEGIN D'OU LOAYRT RISH BOB,learn_manx,app_files
051401113,train-sh,0,1.358,1.358,CHA NHIONE D'OU BOB,learn_manx,app_files
05140113,train-sh,0,1.091,1.091,TA MODDEY AYM,learn_manx,app_files
051402113,train-sh,0,1.674,1.674,SHIONE D'OU BOB DY MIE,learn_manx,app_files
051403113,train-sh,0,1.763,1.763,SHEGIN D'OU SHAPPAL JIU,learn_manx,app_files
051404113,train-sh,0,2.000,2.000,VEL YN JIASS NY SHARE NA'N TWOAIE,learn_manx,app_files
051405113,train-sh,0,0.963,0.963,ERLHIAM DY VEL,learn_manx,app_files
051406113,train-sh,0,2.667,2.667,AGH VEL BALLABEG NY SHARE NA RHUMSAA,learn_manx,app_files
051407113,train-sh,0,1.541,1.541,ERLHIAM NAGH VEL,learn_manx,app_files
051408113,train-sh,0,1.561,1.561,C'REN FA NAGH VEL,learn_manx,app_files
051409113,train-sh,0,2.904,2.904,ER Y FA DY RHUMSAA NY SMOO CHEH,learn_manx,app_files
051410113,train-sh,0,1.323,1.323,MY LHIAT MY HIE,learn_manx,app_files
051411113,train-sh,0,2.805,2.805,S'MIE AGH SHARE LHIAM THIE VREESHEY,learn_manx,app_files
05141113,train-sh,0,1.138,1.138,TA KAYT AYD,learn_manx,app_files
0514113,train-sh,0,1.324,1.324,KYS T'EH,learn_manx,app_files
051412113,train-sh,0,1.541,1.541,CRE MYCHIONE MY VAATEY,learn_manx,app_files
051413113,train-sh,0,1.440,1.440,CRE MYCHOINE MY PHATIO,learn_manx,app_files
051414113,train-sh,0,2.904,2.904,TA SHE'N BRAEW AGH SHARE LHIAM BAATEY YONEE,learn_manx,app_files
051415113,train-sh,0,2.336,2.336,S'MIE LHIAM DTY PHATIO AS DTY GHAREY,learn_manx,app_files
051417113,train-sh,0,2.015,2.015,BY VIE AGH CHA NODDYM,learn_manx,app_files
051418113,train-sh,0,1.106,1.106,S'BASTAGH SHE'N,learn_manx,app_files
051419113,train-sh,0,1.995,1.995,DY JARROO C'RAAD N'EE OO GOLL,learn_manx,app_files
051420113,train-sh,0,1.793,1.793,NEEYM GOLL DYS DROGHAD VRADDAN,learn_manx,app_files
051421113,train-sh,0,2.104,2.104,T'EH YINDYSSAGH EC DROGHAD VRADDAN,learn_manx,app_files
05142113,train-sh,0,1.405,1.405,TA GLEASHTAN ECHEY,learn_manx,app_files
051422113,train-sh,0,1.205,1.205,VEL OO DTY VANNINAGH,learn_manx,app_files
051424113,train-sh,0,2.377,2.377,AS MEE HENE VEL OO DTY VLEB,learn_manx,app_files
051425113,train-sh,0,1.891,1.891,TA MEE MY VLEB NISH AS REESHT,learn_manx,app_files
051426113,train-sh,0,0.469,0.469,VEL,learn_manx,app_files
051427113,train-sh,0,1.126,1.126,TA ASS OO HENE,learn_manx,app_files
051428113,train-sh,0,1.269,1.269,CHA NEL MEE MY VLEB,learn_manx,app_files
051429113,train-sh,0,1.896,1.896,QUOI SHE'N AYNS DTY PHATIO,learn_manx,app_files
051430113,train-sh,0,1.748,1.748,TA MY VODDEY AYNS MY PHATIO,learn_manx,app_files
051431113,train-sh,0,1.146,1.146,VEL MODDEY AYD,learn_manx,app_files
05143113,train-sh,0,1.695,1.695,TA FOLT EC VOIRREY,learn_manx,app_files
051432113,train-sh,0,1.284,1.284,TA DAA VODDEY AYM,learn_manx,app_files
051433113,train-sh,0,1.385,1.385,C'RAAD TA'N MODDEY ELLEY,learn_manx,app_files
051434113,train-sh,0,2.410,2.410,T'EH ER Y CLIEAU MARISH MY HUYR,learn_manx,app_files
051435113,train-sh,0,2.380,2.380,TA CUMMINS FEER TAPPEE ER Y CLIEAU,learn_manx,app_files
051436113,train-sh,0,1.412,1.412,T'EH TAPPEE AGGLAGH,learn_manx,app_files
051437113,train-sh,0,2.025,2.025,VEL GUY MARTIN NY SMOO TAPPEE,learn_manx,app_files
051438113,train-sh,0,1.109,1.109,TA MEE SHICKYR DY VEL,learn_manx,app_files
051439113,train-sh,0,1.675,1.675,CHA MIE LHIAM GIMMAN ER Y CLIEAU,learn_manx,app_files
051441113,train-sh,0,2.519,2.519,ERLHIAM DY VEL EH BEGGAN DANJERAGH,learn_manx,app_files
05144113,train-sh,0,1.103,1.103,VEL KAYT AYD,learn_manx,app_files
051442113,train-sh,0,1.330,1.330,JOUGH,learn_manx,app_files
051443113,train-sh,0,1.939,1.939,T'EH EC KIONE Y TRAID,learn_manx,app_files
051444113,train-sh,0,1.625,1.625,CRE BY VIE LESH ORRY,learn_manx,app_files
051445113,train-sh,0,1.509,1.509,CRE SHARE LESH VOIRREY,learn_manx,app_files
051446113,train-sh,0,1.892,1.892,MIE LESH VOIRREY SHOCKLAID,learn_manx,app_files
051447113,train-sh,0,1.370,1.370,CRE SHARE LHEE,learn_manx,app_files
051448113,train-sh,0,1.091,1.091,MARMALADE,learn_manx,app_files
051449113,train-sh,0,1.010,1.010,MARMITE,learn_manx,app_files
051450113,train-sh,0,0.766,0.766,VEG,learn_manx,app_files
051451113,train-sh,0,1.277,1.277,MIE LHEE MARMITE,learn_manx,app_files
05145113,train-sh,0,1.393,1.393,VEL GLEASHTAN ECHEY,learn_manx,app_files
051452113,train-sh,0,1.985,1.985,QUOI N'EE ORRY MEETEIL RISH,learn_manx,app_files
051453113,train-sh,0,0.929,0.929,VOIRREY,learn_manx,app_files
051454113,train-sh,0,0.731,0.731,JONEE,learn_manx,app_files
051455113,train-sh,0,0.836,0.836,BREESHEY,learn_manx,app_files
051456113,train-sh,0,1.904,1.904,C'RAAD N'EE EH MEETEIL R'EE,learn_manx,app_files
051458113,train-sh,0,1.625,1.625,VEL ACCRYS ER ORRY,learn_manx,app_files
051459113,train-sh,0,1.498,1.498,C'RED T'EH GEEARREE GIU,learn_manx,app_files
051460113,train-sh,0,1.509,1.509,VEL DRISS ER VOIRREY,learn_manx,app_files
051461113,train-sh,0,1.486,1.486,NOD VOIRREY SNAUE,learn_manx,app_files
05146113,train-sh,0,1.115,1.115,VEL ARGID ECK,learn_manx,app_files
051462113,train-sh,0,2.032,2.032,NOD ORRY SNAUE DY MIE,learn_manx,app_files
051463113,train-sh,0,2.206,2.206,NOD ORRY SNAUE GOLLRISH PERKIN,learn_manx,app_files
051464113,train-sh,0,2.287,2.287,FODDEE EH SNAUE GOLLRISH EEAST,learn_manx,app_files
051465113,train-sh,0,1.985,1.985,C'RAAD BARE LESH VOIRREY CUMMAL,learn_manx,app_files
051466113,train-sh,0,1.834,1.834,C'RAAD BARE LESH ORRY CUMMAL,learn_manx,app_files
051467113,train-sh,0,1.916,1.916,C'REN FA BARE LESH COLBY,learn_manx,app_files
051468113,train-sh,0,1.974,1.974,C'RAAD SHEGIN DA VOIRREY GOLL,learn_manx,app_files
051469113,train-sh,0,1.637,1.637,NHIONE DA ORRY BOB,learn_manx,app_files
051470113,train-sh,0,1.834,1.834,CRE SHEGIN DA ORRY JANNOO,learn_manx,app_files
051471113,train-sh,0,0.871,0.871,SHAPPAL,learn_manx,app_files
051472113,train-sh,0,1.858,1.858,NHARE LESH ORRY YN JIASS,learn_manx,app_files
051473113,train-sh,0,0.964,0.964,SHARE,learn_manx,app_files
051474113,train-sh,0,0.778,0.778,CHA NHARE,learn_manx,app_files
051475113,train-sh,0,1.927,1.927,NHARE LESH ORRY BALLABEG,learn_manx,app_files
051476113,train-sh,0,2.009,2.009,C'REN THIE SHARE LESH VOIRREY,learn_manx,app_files
051477113,train-sh,0,0.975,0.975,THIE YONEE,learn_manx,app_files
051478113,train-sh,0,0.940,0.940,THIE VREESHEY,learn_manx,app_files
051479113,train-sh,0,1.080,1.080,THIE ORRY,learn_manx,app_files
051480113,train-sh,0,1.672,1.672,C'REN BAATEY SHARE LESH VOIRREY,learn_manx,app_files
051481113,train-sh,0,1.080,1.080,BAATEY VREESHEY,learn_manx,app_files
05148113,train-sh,0,1.382,1.382,CHA NEL KAYT AYD,learn_manx,app_files
051482113,train-sh,0,1.056,1.056,BAATEY YONEE,learn_manx,app_files
051483113,train-sh,0,1.149,1.149,BAATEY ORRY,learn_manx,app_files
051485113,train-sh,0,1.544,1.544,VEL ORRY NY VANNINAGH,learn_manx,app_files
051486113,train-sh,0,1.138,1.138,VEL EH NY VLEB,learn_manx,app_files
051487113,train-sh,0,1.149,1.149,NISH AS REESHT,learn_manx,app_files
051489113,train-sh,0,1.904,1.904,VEL VOIRREY NY BLEB,learn_manx,app_files
051490113,train-sh,0,1.742,1.742,QUOI AYNS PATIO ORRY,learn_manx,app_files
051491113,train-sh,0,1.056,1.056,MODDEY ORRY,learn_manx,app_files
05149113,train-sh,0,1.660,1.660,CHA NEL GLEASHTAN ECHEY,learn_manx,app_files
051492113,train-sh,0,0.952,0.952,KAYT ORRY,learn_manx,app_files
051493113,train-sh,0,0.929,0.929,MUC ORRY,learn_manx,app_files
051495113,train-sh,0,1.788,1.788,TA TA DAA VODDEY ECHEY,learn_manx,app_files
051496113,train-sh,0,1.718,1.718,C'RAAD TA'N MODDEY ELLEY,learn_manx,app_files
051497113,train-sh,0,1.266,1.266,ER Y VAATEY,learn_manx,app_files
051498113,train-sh,0,1.022,1.022,ER Y TRAID,learn_manx,app_files
051499113,train-sh,0,1.846,1.846,VEL VOIRREY GOLL DYS NY RATCHYN,learn_manx,app_files
051500113,train-sh,0,1.765,1.765,VEL EE GEEARREE GOLL DYS NY RATCHYN,learn_manx,app_files
051501113,train-sh,0,1.556,1.556,C'RAAD N'EE ORRY GOLL,learn_manx,app_files
05150113,train-sh,0,1.985,1.985,CHA NEL ARGID ECK,learn_manx,app_files
051502113,train-sh,0,2.148,2.148,VEL CUMMINS FEER TAPPEE ER Y CLIEAU,learn_manx,app_files
051504113,train-sh,0,2.635,2.635,MIE LESH VOIRREY GIMMAN ER Y CLIEAU,learn_manx,app_files
051505113,train-sh,0,2.752,2.752,TA CUMMINS NY SMOO TAPPEE ER Y CLIEAU,learn_manx,app_files
051507113,train-sh,0,3.181,3.181,TA GUY MARTIN NY SMOO TAPPEE ER Y CLIEAU,learn_manx,app_files
051508113,train-sh,0,2.647,2.647,TA JOHN MCGUINNESS NY SMOO TAPPEE ER Y CLIEAU,learn_manx,app_files
051509113,train-sh,0,1.556,1.556,TA MEE CREDJAL DY VEL,learn_manx,app_files
051510113,train-sh,0,1.544,1.544,TA MEE CREDJAL NAGH VEL,learn_manx,app_files
051511113,train-sh,0,1.718,1.718,BY VIE LHIAM CUMMAL AYNS COLBY,learn_manx,app_files
0515113,train-sh,0,1.184,1.184,KYS T'EE,learn_manx,app_files
051512113,train-sh,0,1.834,1.834,BY VIE LHIAM CUMMAL AYNS DOOLISH,learn_manx,app_files
051513113,train-sh,0,1.892,1.892,BY VIE LHIAM CUMMAL AYNS LAKSAA,learn_manx,app_files
051514113,train-sh,0,2.136,2.136,BY VIE LHIAM CUMMAL AYNS PURT NY H'INSHEY,learn_manx,app_files
051515113,train-sh,0,1.974,1.974,BY VIE LHIAM CUMMAL AYNS PURT LE MOIRREY,learn_manx,app_files
051516113,train-sh,0,1.463,1.463,C'RAAD BY VIE LHIAT CUMMAL,learn_manx,app_files
051517113,train-sh,0,2.125,2.125,TA MEE GEAISHTAGH RISH KIAULL MANNINAGH,learn_manx,app_files
051518113,train-sh,0,1.823,1.823,TA MEE GEAISHTAGH RISH BOGHTYNID,learn_manx,app_files
051519113,train-sh,0,1.289,1.289,TA MEE LOAYRT R'EE,learn_manx,app_files
051520113,train-sh,0,1.498,1.498,TA MEE LOAYRT RISH BREESHEY,learn_manx,app_files
051521113,train-sh,0,2.821,2.821,C'RAAD SHARE LHIAT BALLEY CHASHTAL NY CROSBY,learn_manx,app_files
05152113,train-sh,0,1.765,1.765,NAGH VEL MODDEY AYM,learn_manx,app_files
051522113,train-sh,0,2.554,2.554,C'RAAD SHARE LHIAT DOOLISH NY COLBY,learn_manx,app_files
051523113,train-sh,0,2.426,2.426,C'RAAD SHARE LHIAT PURT LE MOIRREY NY REGABY,learn_manx,app_files
051524113,train-sh,0,2.589,2.589,C'RAAD SHARE LHIAT SULBY NY CRENEASH,learn_manx,app_files
051525113,train-sh,0,0.952,0.952,TRAIE,learn_manx,app_files
051526113,train-sh,0,1.858,1.858,TRAIE PHURT NY H'INSHEY,learn_manx,app_files
051527113,train-sh,0,1.881,1.881,STASHOON VALLEY SALLAGH,learn_manx,app_files
051528113,train-sh,0,1.660,1.660,STASHOON VALLEY CHASHTAL,learn_manx,app_files
051529113,train-sh,0,1.115,1.115,STASHOON,learn_manx,app_files
051530113,train-sh,0,1.823,1.823,CHA ROW EE MAYNREY,learn_manx,app_files
051531113,train-sh,0,1.474,1.474,DROGHAD VALLEY NY LOGHEY,learn_manx,app_files
05153113,train-sh,0,1.695,1.695,NAGH VEL KAYT AYD,learn_manx,app_files
051532113,train-sh,0,1.207,1.207,JEERAGH SULBY,learn_manx,app_files
051533113,train-sh,0,1.149,1.149,DROGHAD Y CHERROO,learn_manx,app_files
051534113,train-sh,0,1.416,1.416,DROGHAD Y CHIANNOORT,learn_manx,app_files
051535113,train-sh,0,1.056,1.056,CROIT TATE,learn_manx,app_files
051536113,train-sh,0,1.776,1.776,REN OO GOLL DYS CREG NY BAA,learn_manx,app_files
051537113,train-sh,0,0.859,0.859,CHA REN,learn_manx,app_files
051538113,train-sh,0,0.604,0.604,REN,learn_manx,app_files
051539113,train-sh,0,2.020,2.020,REN OO FAKIN CUMMINS ER Y CLIEAU,learn_manx,app_files
051540113,train-sh,0,2.844,2.844,JEAN OO GOLL DYS JEERAGH SULBY MLEEANEY,learn_manx,app_files
051541113,train-sh,0,0.766,0.766,NEEYM,learn_manx,app_files
05154113,train-sh,0,1.776,1.776,NAGH VEL GLEASHTAN ECHEY,learn_manx,app_files
051543113,train-sh,0,1.753,1.753,JEAN OO GOLL DYS CROIT TATE,learn_manx,app_files
051544113,train-sh,0,1.707,1.707,MIE LHIAT DROGHAD SULBY,learn_manx,app_files
051545113,train-sh,0,1.683,1.683,MIE LHIAT DROGHAD Y CHERROO,learn_manx,app_files
051546113,train-sh,0,0.940,0.940,S'MIE LHIAM,learn_manx,app_files
051547113,train-sh,0,1.173,1.173,CHA MIE LHIAM,learn_manx,app_files
051548113,train-sh,0,0.871,0.871,CHA JEANYM,learn_manx,app_files
051549113,train-sh,0,1.625,1.625,NHARE LHEE SPOLLAGYN,learn_manx,app_files
051550113,train-sh,0,2.033,2.033,BARE LHIAM CUMMAL AYNS DOOLISH,learn_manx,app_files
051551113,train-sh,0,2.348,2.348,BARE LHIAM CUMMAL AYNS PURT NY H'INSHEY,learn_manx,app_files
05155113,train-sh,0,1.498,1.498,NAGH VEL ARGID ECK,learn_manx,app_files
051552113,train-sh,0,2.346,2.346,NHEGIN DA JONEE CHEET,learn_manx,app_files
051553113,train-sh,0,2.368,2.368,VEL BAROOL TWOAIE NY SMOO NA SNIAUL,learn_manx,app_files
051555113,train-sh,0,1.370,1.370,T'EH ER Y CLIEAU,learn_manx,app_files
051556113,train-sh,0,1.567,1.567,T'EE EC Y DORRYS,learn_manx,app_files
051557113,train-sh,0,1.945,1.945,MIE LESH VOIRREY PATIO ORRY,learn_manx,app_files
051558113,train-sh,0,2.159,2.159,BY VIE LHIAM GOLL DYS DROGHAD VRADDAN,learn_manx,app_files
051559113,train-sh,0,2.810,2.810,VEL BAROOL TWOAIE NY SMOO NA BARROOL JIASS,learn_manx,app_files
051560113,train-sh,0,1.347,1.347,SHIONE DA BOB ORRY,learn_manx,app_files
051561113,train-sh,0,1.753,1.753,C'RAAD REN EE LOAYRT R'EE JEA,learn_manx,app_files
05156113,train-sh,0,1.347,1.347,VEL MODDEY AYD,learn_manx,app_files
051562113,train-sh,0,1.277,1.277,C'REN FA NAGH VEL,learn_manx,app_files
051563113,train-sh,0,1.312,1.312,QUAAGH,learn_manx,app_files
051564113,train-sh,0,2.025,2.025,FEER CHEH,learn_manx,app_files
051565113,train-sh,0,1.265,1.265,FEER VAYNREY,learn_manx,app_files
051566113,train-sh,0,0.952,0.952,AARLOO,learn_manx,app_files
051567113,train-sh,0,1.263,1.263,VEIGN BRAEW,learn_manx,app_files
051568113,train-sh,0,1.446,1.446,VEAGH OO CHING,learn_manx,app_files
051569113,train-sh,0,1.542,1.542,VEAGH EH FEER VIE,learn_manx,app_files
051570113,train-sh,0,1.478,1.478,VEAGH EE SKEE,learn_manx,app_files
051571113,train-sh,0,1.928,1.928,VEAGH NED MOAL,learn_manx,app_files
05157113,train-sh,0,1.765,1.765,TA TA KAYT AYM,learn_manx,app_files
051572113,train-sh,0,1.740,1.740,CHA BEIGN ANMAGH,learn_manx,app_files
051573113,train-sh,0,1.832,1.832,CHA BEAGH OO TAPPEE,learn_manx,app_files
051574113,train-sh,0,1.784,1.784,CHA BEAGH EH FEER VIE,learn_manx,app_files
051575113,train-sh,0,1.735,1.735,CHA BEAGH EE SKEE,learn_manx,app_files
051576113,train-sh,0,2.193,2.193,CHA BEAGH JUAN QUAAGH,learn_manx,app_files
051577113,train-sh,0,1.364,1.364,BEIGN ER Y VARROOSE,learn_manx,app_files
051578113,train-sh,0,1.584,1.584,BEAGH OO EC Y THIE FILLYM,learn_manx,app_files
051579113,train-sh,0,1.759,1.759,BEAGH EH AYNS COLBY,learn_manx,app_files
